"","lon","lat","TEM"
"888",-73.25,41.25,-1.4
"889",-91.25,41.75,-3.9
"890",-90.75,41.75,-3.9
"891",-90.25,41.75,-3.9
"892",-89.75,41.75,-3.9
"893",-89.25,41.75,-3.9
"894",-88.75,41.75,-3.9
"895",-88.25,41.75,-3.7
"896",-87.75,41.75,-3.1
"897",-87.25,41.75,-2.5
"898",-86.75,41.75,-2.3
"899",-86.25,41.75,-2.7
"900",-85.75,41.75,-3.1
"901",-85.25,41.75,-3.3
"902",-84.75,41.75,-3.4
"903",-84.25,41.75,-3.4
"904",-83.75,41.75,-3.1
"905",-83.25,41.75,-2.8
"906",-82.75,41.75,-2.7
"907",-82.25,41.75,-2.6
"908",-81.75,41.75,0
"909",-81.25,41.75,0
"910",-80.75,41.75,0
"911",-80.25,41.75,0
"912",-79.75,41.75,0
"913",-79.25,41.75,0
"914",-78.75,41.75,0
"915",-78.25,41.75,0
"916",-77.75,41.75,-4.8
"917",-77.25,41.75,-4.5
"918",-76.75,41.75,-4.4
"919",-76.25,41.75,-4.3
"920",-75.75,41.75,-4.6
"921",-75.25,41.75,-4.7
"922",-74.75,41.75,-4.6
"923",-74.25,41.75,-4.2
"924",-73.75,41.75,-3.5
"925",-73.25,41.75,-3.5
"926",-91.25,42.25,-5
"927",-90.75,42.25,-5
"928",-90.25,42.25,-5
"929",-89.75,42.25,-4.9
"930",-89.25,42.25,-4.9
"931",-88.75,42.25,-4.9
"932",-88.25,42.25,-4.5
"933",-87.75,42.25,-3.2
"934",-87.25,42.25,-2
"935",-86.75,42.25,-1.6
"936",-86.25,42.25,0
"937",-85.75,42.25,0
"938",-85.25,42.25,0
"939",-84.75,42.25,0
"940",-84.25,42.25,0
"941",-83.75,42.25,0
"942",-83.25,42.25,0
"943",-82.75,42.25,0
"944",-82.25,42.25,0
"945",-81.75,42.25,0
"946",-81.25,42.25,0
"947",-80.75,42.25,0
"948",-80.25,42.25,0
"949",-79.75,42.25,0
"950",-79.25,42.25,0
"951",-78.75,42.25,0
"952",-78.25,42.25,0
"953",-77.75,42.25,-4.9
"954",-77.25,42.25,-4.7
"955",-76.75,42.25,-4.5
"956",-76.25,42.25,-4.7
"957",-75.75,42.25,-5
"958",-75.25,42.25,-5.4
"959",-74.75,42.25,-5.4
"960",-74.25,42.25,-5.1
"961",-73.75,42.25,-4.5
"962",-73.25,42.25,-4.8
"963",-91.25,42.75,-6
"964",-90.75,42.75,-6
"965",-90.25,42.75,-6
"966",-89.75,42.75,-6
"967",-89.25,42.75,-5.8
"968",-88.75,42.75,-5.7
"969",-88.25,42.75,-5.2
"970",-87.75,42.75,-3.5
"971",-87.25,42.75,-1.8
"972",-86.75,42.75,-1.4
"973",-86.25,42.75,0
"974",-85.75,42.75,0
"975",-85.25,42.75,0
"976",-84.75,42.75,0
"977",-84.25,42.75,0
"978",-83.75,42.75,0
"979",-83.25,42.75,0
"980",-82.75,42.75,0
"981",-82.25,42.75,0
"982",-81.75,42.75,0
"983",-81.25,42.75,0
"984",-80.75,42.75,0
"985",-80.25,42.75,0
"986",-79.75,42.75,0
"987",-79.25,42.75,0
"988",-78.75,42.75,0
"989",-78.25,42.75,0
"990",-77.75,42.75,-4.4
"991",-77.25,42.75,-4.2
"992",-76.75,42.75,-4.2
"993",-76.25,42.75,-4.7
"994",-75.75,42.75,-5.2
"995",-75.25,42.75,-5.6
"996",-74.75,42.75,-5.7
"997",-74.25,42.75,-5.5
"998",-73.75,42.75,-5
"999",-73.25,42.75,-5.8
"1000",-91.25,43.25,0
"1001",-90.75,43.25,0
"1002",-90.25,43.25,0
"1003",-89.75,43.25,0
"1004",-89.25,43.25,0
"1005",-88.75,43.25,0
"1006",-88.25,43.25,0
"1007",-87.75,43.25,0
"1008",-87.25,43.25,0
"1009",-86.75,43.25,0
"1010",-86.25,43.25,0
"1011",-85.75,43.25,0
"1012",-85.25,43.25,0
"1013",-84.75,43.25,0
"1014",-84.25,43.25,0
"1015",-83.75,43.25,0
"1016",-83.25,43.25,0
"1017",-82.75,43.25,0
"1018",-82.25,43.25,0
"1019",-81.75,43.25,0
"1020",-81.25,43.25,0
"1021",-80.75,43.25,0
"1022",-80.25,43.25,0
"1023",-79.75,43.25,0
"1024",-79.25,43.25,0
"1025",-78.75,43.25,0
"1026",-78.25,43.25,0
"1027",-77.75,43.25,-2.9
"1028",-77.25,43.25,-2.9
"1029",-76.75,43.25,-3.1
"1030",-76.25,43.25,-3.9
"1031",-75.75,43.25,-5.4
"1032",-75.25,43.25,-6.3
"1033",-74.75,43.25,-6.8
"1034",-74.25,43.25,-6.7
"1035",-73.75,43.25,-5.9
"1036",-73.25,43.25,-6.5
